,ideology,dR,dL,d0
0,0.06052790481654225,0.08067692485729583,0.07361035367252482,0.1167489805931581
1,-0.05593138102859086,0.07456737221524988,0.08109730393350537,0.1167489805931581
2,0.05038722744499789,0.08083912048188865,0.07495646304276955,0.1167489805931581
3,-0.05403902749541353,0.07863712000015022,0.08494612137248539,0.1167489805931581
4,0.015206726625453956,0.08125324749177606,0.07947787766009548,0.1167489805931581
5,0.03897098806938714,0.07739110904205813,0.07284128591224906,0.1167489805931581
6,0.08241452983511924,0.08492447199873282,0.07530265965441824,0.1167489805931581
7,0.048883389129045905,0.0788709793208508,0.07316389347209602,0.1167489805931581
8,-0.07654574110897282,0.0734768919995135,0.08241352924273387,0.1167489805931581
9,-0.008278784121442168,0.07834590127298606,0.07931244087971526,0.1167489805931581
