,spkcom,colcom,libcom,spkmil,colmil,libmil,libhomo,libmslm,gunlaw,grass,reliten,pray,prayer,bible,conlabor,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,pillok,polabuse,owngun,shotgun,rowngun,viruses,intmil,abpoorw,godchnge,prayfreq,religcon,religint,comfort
0,0.0,0.8386734718746433,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,0.0,0.0,0.8303571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6025974025974026,0.0,0.1512773330701851,0.0,0.10333741800619922,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1289473684210527,0.0,1.0,1.0,1.0,0.11764705882352944,0.3367768595041323,0.0,0.0,0.0,0.3039393499709808,0.5365278229742922,0.0
2,0.0,0.0,0.0,0.10598735344486887,0.6890310509495375,0.0,0.0,0.0,0.0,1.0,0.4214390602055801,0.0,0.0,0.43052737364692617,1.0,0.0,0.9087259220639488,0.0,0.0,0.0,0.0,0.0,0.1289473684210527,1.0,0.0,0.0,1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.9173387096774194
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4214390602055801,0.0,0.0,0.43052737364692617,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1289473684210527,0.0,1.0,1.0,1.0,0.0,0.0,0.2926267281105991,0.0,0.0,0.7534896993618904,0.3626373626373627,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09838472834067558,0.8303571428571428,1.0,0.10333741800619922,0.6689466484268126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46153846153846145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4532710280373832,0.28260869565217395,1.0,0.0,0.0,0.0,0.10333741800619922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3207547169811321,0.8671328671328671,0.0,0.3367768595041323,0.0,0.0,0.0,1.0,0.5152224824355972,0.15524193548387089
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,1.0,0.0,0.0,0.0,0.5121531031500035,1.0,0.0,0.8744476505850911,0.0,0.0,0.0,0.0,0.8325882071987516,0.1289473684210527,1.0,0.9957627118644068,0.5964912280701754,0.46153846153846145,0.0,0.6301652892561984,0.8552631578947368,0.0,0.0,0.45617522715119196,0.0,0.15524193548387089
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214390602055801,0.0,1.0,0.43052737364692617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4532710280373832,0.0,0.0,0.09838472834067558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.0,0.0,0.0,0.10598735344486887,0.6890310509495375,0.0,0.0,0.4532710280373832,0.28260869565217395,1.0,0.0,0.710568400155567,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3367768595041323,0.0,0.0,0.0,0.0,0.5199264711970787,0.0
